lead_id,age,gender,current_city,current_education,parent_occupation,lead_gen_source,jnr_sm_id,lead_stage,call_status,call_reason,snr_sm_id,cycle,Reason_for_not_interested,language,watched_percentage,Lead_Status
USR1031,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1002MG,Lead Stage,successful,lead_introduction,SNR501MG,3,Shown Interest,English,20.0,Yet to convert Lead
USR1031,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1002MG,Lead Stage,successful,demo_schedule,SNR501MG,3,Shown Interest,English,20.0,Yet to convert Lead
USR1031,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1002MG,awareness,successful,post_demo_followup,SNR501MG,3,Shown Interest,English,20.0,Yet to convert Lead
USR1031,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1002MG,awareness,successful,followup_for_consideration,SNR501MG,3,Shown Interest,English,20.0,Yet to convert Lead
USR1031,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1002MG,consideration,successful,interested_for_conversion,SNR501MG,3,Shown Interest,English,20.0,Yet to convert Lead
USR1031,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1002MG,consideration,successful,followup_for_conversion,SNR501MG,3,Shown Interest,English,20.0,Yet to convert Lead
USR1031,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1002MG,conversion,successful,successful_conversion,SNR501MG,3,Shown Interest,English,20.0,Yet to convert Lead
USR1032,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1002MG,Lead Stage,successful,lead_introduction,SNR501MG,3,Shown Interest,English,23.0,Yet to convert Lead
USR1032,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1002MG,Lead Stage,successful,demo_schedule,SNR501MG,3,Shown Interest,English,23.0,Yet to convert Lead
USR1032,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1002MG,awareness,successful,post_demo_followup,SNR501MG,3,Shown Interest,English,23.0,Yet to convert Lead
USR1032,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1002MG,Lead Stage,successful,demo_not_attended,SNR501MG,3,Shown Interest,English,23.0,Yet to convert Lead
USR1032,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1002MG,awareness,successful,followup_for_consideration,SNR501MG,3,Shown Interest,English,23.0,Yet to convert Lead
USR1032,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1002MG,consideration,successful,interested_for_conversion,SNR501MG,3,Shown Interest,English,23.0,Yet to convert Lead
USR1032,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1002MG,consideration,successful,followup_for_conversion,SNR501MG,3,Shown Interest,English,23.0,Yet to convert Lead
USR1032,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1002MG,conversion,successful,successful_conversion,SNR501MG,3,Shown Interest,English,23.0,Yet to convert Lead
USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1002MG,Lead Stage,unsuccessful,lead_introduction,SNR501MG,3,Shown Interest,English,55.0,Yet to convert Lead
USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1002MG,Lead Stage,successful,lead_introduction,SNR501MG,3,Shown Interest,English,55.0,Yet to convert Lead
USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1002MG,Lead Stage,unsuccessful,demo_schedule,SNR501MG,3,Shown Interest,English,55.0,Yet to convert Lead
USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1002MG,Lead Stage,successful,demo_schedule,SNR501MG,3,Shown Interest,English,55.0,Yet to convert Lead
USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1002MG,awareness,successful,post_demo_followup,SNR501MG,3,Shown Interest,English,55.0,Yet to convert Lead
USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1002MG,awareness,successful,followup_for_consideration,SNR501MG,3,Shown Interest,English,55.0,Yet to convert Lead
USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1002MG,consideration,successful,interested_for_conversion,SNR501MG,3,Shown Interest,English,55.0,Yet to convert Lead
USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1002MG,consideration,successful,followup_for_conversion,SNR501MG,3,Shown Interest,English,55.0,Yet to convert Lead
USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1002MG,conversion,successful,successful_conversion,SNR501MG,3,Shown Interest,English,55.0,Yet to convert Lead
USR1034,16,MALE,Bengaluru,Intermediate,Government Employee,social_media,JNR1002MG,Lead Stage,successful,lead_introduction,SNR501MG,3,Cannot afford,English,73.0,Yet to convert Lead
USR1034,16,MALE,Bengaluru,Intermediate,Government Employee,social_media,JNR1002MG,Lead Stage,successful,demo_schedule,SNR501MG,3,Cannot afford,English,73.0,Yet to convert Lead
USR1034,16,MALE,Bengaluru,Intermediate,Government Employee,social_media,JNR1002MG,awareness,successful,post_demo_followup,SNR501MG,3,Cannot afford,English,73.0,Yet to convert Lead
USR1035,20,MALE,Visakhapatnam,B.Tech,Government Employee,email_marketing,JNR1002MG,Lead Stage,unsuccessful,lead_introduction,SNR501MG,3,No time for student,English,26.0,Yet to convert Lead
USR1035,20,MALE,Visakhapatnam,B.Tech,Government Employee,email_marketing,JNR1002MG,Lead Stage,successful,lead_introduction,SNR501MG,3,No time for student,English,26.0,Yet to convert Lead
USR1035,20,MALE,Visakhapatnam,B.Tech,Government Employee,email_marketing,JNR1002MG,Lead Stage,successful,demo_schedule,SNR501MG,3,No time for student,English,26.0,Yet to convert Lead
USR1035,20,MALE,Visakhapatnam,B.Tech,Government Employee,email_marketing,JNR1002MG,awareness,successful,post_demo_followup,SNR501MG,3,No time for student,English,26.0,Yet to convert Lead
USR1035,20,MALE,Visakhapatnam,B.Tech,Government Employee,email_marketing,JNR1002MG,awareness,successful,followup_for_consideration,SNR501MG,3,No time for student,English,26.0,Yet to convert Lead
USR1036,20,MALE,Visakhapatnam,B.Tech,Government Employee,SEO,JNR1002MG,Lead Stage,successful,lead_introduction,SNR501MG,4,Student not interested in domain,English,29.0,Yet to convert Lead
USR1036,20,MALE,Visakhapatnam,B.Tech,Government Employee,SEO,JNR1002MG,Lead Stage,successful,demo_schedule,SNR501MG,4,Student not interested in domain,English,29.0,Yet to convert Lead
USR1036,20,MALE,Visakhapatnam,B.Tech,Government Employee,SEO,JNR1002MG,awareness,successful,post_demo_followup,SNR501MG,4,Student not interested in domain,English,29.0,Yet to convert Lead
USR1036,20,MALE,Visakhapatnam,B.Tech,Government Employee,SEO,JNR1002MG,awareness,unsuccessful,followup_for_consideration,SNR501MG,4,Student not interested in domain,English,29.0,Yet to convert Lead
USR1036,20,MALE,Visakhapatnam,B.Tech,Government Employee,SEO,JNR1002MG,awareness,successful,followup_for_consideration,SNR501MG,4,Student not interested in domain,English,29.0,Yet to convert Lead
USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,JNR1002MG,Lead Stage,successful,lead_introduction,SNR501MG,4,Shown Interest,English,32.0,Yet to convert Lead
USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,JNR1002MG,Lead Stage,successful,demo_schedule,SNR501MG,4,Shown Interest,English,32.0,Yet to convert Lead
USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,JNR1002MG,awareness,successful,post_demo_followup,SNR501MG,4,Shown Interest,English,32.0,Yet to convert Lead
USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,JNR1002MG,awareness,successful,followup_for_consideration,SNR501MG,4,Shown Interest,English,32.0,Yet to convert Lead
USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,JNR1002MG,awareness,unsuccessful,followup_for_consideration,SNR501MG,4,Shown Interest,English,32.0,Yet to convert Lead
USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,JNR1002MG,consideration,successful,interested_for_conversion,SNR501MG,4,Shown Interest,English,32.0,Yet to convert Lead
USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,JNR1002MG,consideration,successful,followup_for_conversion,SNR501MG,4,Shown Interest,English,32.0,Yet to convert Lead
USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,JNR1002MG,consideration,unsuccessful,followup_for_conversion,SNR501MG,4,Shown Interest,English,32.0,Yet to convert Lead
USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,JNR1002MG,conversion,successful,successful_conversion,SNR501MG,4,Shown Interest,English,32.0,Yet to convert Lead
USR1038,22,MALE,Hyderabad,Looking for Job,Government Employee,social_media,JNR1002MG,Lead Stage,unsuccessful,lead_introduction,SNR501MG,4,Cannot afford,English,53.0,Yet to convert Lead
USR1038,22,MALE,Hyderabad,Looking for Job,Government Employee,social_media,JNR1002MG,Lead Stage,successful,lead_introduction,SNR501MG,4,Cannot afford,English,53.0,Yet to convert Lead
USR1038,22,MALE,Hyderabad,Looking for Job,Government Employee,social_media,JNR1002MG,Lead Stage,successful,demo_schedule,SNR501MG,4,Cannot afford,English,53.0,Yet to convert Lead
USR1038,22,MALE,Hyderabad,Looking for Job,Government Employee,social_media,JNR1002MG,awareness,successful,post_demo_followup,SNR501MG,4,Cannot afford,English,53.0,Yet to convert Lead
USR1038,22,MALE,Hyderabad,Looking for Job,Government Employee,social_media,JNR1002MG,awareness,successful,followup_for_consideration,SNR501MG,4,Cannot afford,English,53.0,Yet to convert Lead
USR1039,25,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,JNR1002MG,Lead Stage,successful,lead_introduction,SNR501MG,4,Cannot afford,English,56.0,Yet to convert Lead
USR1039,25,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,JNR1002MG,Lead Stage,successful,demo_schedule,SNR501MG,4,Cannot afford,English,56.0,Yet to convert Lead
USR1039,25,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,JNR1002MG,awareness,successful,post_demo_followup,SNR501MG,4,Cannot afford,English,56.0,Yet to convert Lead
USR1039,25,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,JNR1002MG,awareness,successful,followup_for_consideration,SNR501MG,4,Cannot afford,English,56.0,Yet to convert Lead
USR1040,18,FEMALE,Visakhapatnam,B.Tech,Government Employee,website,JNR1002MG,Lead Stage,unsuccessful,lead_introduction,SNR501MG,4,Wants offline classes,English,35.0,Yet to convert Lead
USR1040,18,FEMALE,Visakhapatnam,B.Tech,Government Employee,website,JNR1002MG,Lead Stage,successful,lead_introduction,SNR501MG,4,Wants offline classes,English,35.0,Yet to convert Lead
USR1040,18,FEMALE,Visakhapatnam,B.Tech,Government Employee,website,JNR1002MG,Lead Stage,successful,demo_schedule,SNR501MG,4,Wants offline classes,English,35.0,Yet to convert Lead
USR1040,18,FEMALE,Visakhapatnam,B.Tech,Government Employee,website,JNR1002MG,awareness,successful,post_demo_followup,SNR501MG,4,Wants offline classes,English,35.0,Yet to convert Lead
USR1041,24,FEMALE,Mumbai,Looking for Job,Government Employee,SEO,JNR1003MG,Lead Stage,successful,lead_introduction,SNR501MG,1,Cannot afford,English,38.0,Yet to convert Lead
USR1041,24,FEMALE,Mumbai,Looking for Job,Government Employee,SEO,JNR1003MG,Lead Stage,successful,demo_schedule,SNR501MG,1,Cannot afford,English,38.0,Yet to convert Lead
USR1041,24,FEMALE,Mumbai,Looking for Job,Government Employee,SEO,JNR1003MG,awareness,successful,post_demo_followup,SNR501MG,1,Cannot afford,English,38.0,Yet to convert Lead
USR1041,24,FEMALE,Mumbai,Looking for Job,Government Employee,SEO,JNR1003MG,awareness,successful,followup_for_consideration,SNR501MG,1,Cannot afford,English,38.0,Yet to convert Lead
USR1041,24,FEMALE,Mumbai,Looking for Job,Government Employee,SEO,JNR1003MG,awareness,unsuccessful,followup_for_consideration,SNR501MG,1,Cannot afford,English,38.0,Yet to convert Lead
USR1042,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,JNR1003MG,Lead Stage,successful,lead_introduction,SNR501MG,1,Shown Interest,Hindi,41.0,Yet to convert Lead
USR1042,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,JNR1003MG,Lead Stage,successful,demo_schedule,SNR501MG,1,Shown Interest,Hindi,41.0,Yet to convert Lead
USR1042,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,JNR1003MG,awareness,successful,post_demo_followup,SNR501MG,1,Shown Interest,Hindi,41.0,Yet to convert Lead
USR1042,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,JNR1003MG,awareness,successful,followup_for_consideration,SNR501MG,1,Shown Interest,Hindi,41.0,Yet to convert Lead
USR1042,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,JNR1003MG,awareness,unsuccessful,followup_for_consideration,SNR501MG,1,Shown Interest,Hindi,41.0,Yet to convert Lead
USR1042,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,JNR1003MG,consideration,successful,interested_for_conversion,SNR501MG,1,Shown Interest,Hindi,41.0,Yet to convert Lead
USR1042,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,JNR1003MG,consideration,unsuccessful,followup_for_conversion,SNR501MG,1,Shown Interest,Hindi,41.0,Yet to convert Lead
USR1042,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,JNR1003MG,consideration,successful,followup_for_conversion,SNR501MG,1,Shown Interest,Hindi,41.0,Yet to convert Lead
USR1042,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,JNR1003MG,conversion,successful,successful_conversion,SNR501MG,1,Shown Interest,Hindi,41.0,Yet to convert Lead
USR1043,24,FEMALE,Kochi,Looking for Job,IT Employee,social_media,JNR1003MG,Lead Stage,unsuccessful,lead_introduction,SNR501MG,1,Wants offline classes,English,44.0,Yet to convert Lead
USR1043,24,FEMALE,Kochi,Looking for Job,IT Employee,social_media,JNR1003MG,Lead Stage,successful,lead_introduction,SNR501MG,1,Wants offline classes,English,44.0,Yet to convert Lead
USR1043,24,FEMALE,Kochi,Looking for Job,IT Employee,social_media,JNR1003MG,Lead Stage,successful,demo_schedule,SNR501MG,1,Wants offline classes,English,44.0,Yet to convert Lead
USR1043,24,FEMALE,Kochi,Looking for Job,IT Employee,social_media,JNR1003MG,awareness,successful,post_demo_followup,SNR501MG,1,Wants offline classes,English,44.0,Yet to convert Lead
USR1043,24,FEMALE,Kochi,Looking for Job,IT Employee,social_media,JNR1003MG,awareness,successful,followup_for_consideration,SNR501MG,1,Wants offline classes,English,44.0,Yet to convert Lead
USR1044,21,MALE,Bengaluru,Degree,Government Employee,user_referrals,JNR1003MG,Lead Stage,successful,lead_introduction,SNR501MG,1,Cannot afford,English,59.0,Yet to convert Lead
USR1044,21,MALE,Bengaluru,Degree,Government Employee,user_referrals,JNR1003MG,Lead Stage,successful,demo_schedule,SNR501MG,1,Cannot afford,English,59.0,Yet to convert Lead
USR1044,21,MALE,Bengaluru,Degree,Government Employee,user_referrals,JNR1003MG,awareness,successful,post_demo_followup,SNR501MG,1,Cannot afford,English,59.0,Yet to convert Lead
USR1044,21,MALE,Bengaluru,Degree,Government Employee,user_referrals,JNR1003MG,awareness,successful,followup_for_consideration,SNR501MG,1,Cannot afford,English,59.0,Yet to convert Lead
USR1045,22,FEMALE,Visakhapatnam,Looking for Job,Business,website,JNR1003MG,Lead Stage,unsuccessful,lead_introduction,SNR501MG,1,Cannot afford,English,47.0,Yet to convert Lead
USR1045,22,FEMALE,Visakhapatnam,Looking for Job,Business,website,JNR1003MG,Lead Stage,successful,lead_introduction,SNR501MG,1,Cannot afford,English,47.0,Yet to convert Lead
USR1045,22,FEMALE,Visakhapatnam,Looking for Job,Business,website,JNR1003MG,Lead Stage,successful,demo_schedule,SNR501MG,1,Cannot afford,English,47.0,Yet to convert Lead
USR1045,22,FEMALE,Visakhapatnam,Looking for Job,Business,website,JNR1003MG,awareness,successful,post_demo_followup,SNR501MG,1,Cannot afford,English,47.0,Yet to convert Lead
USR1046,25,FEMALE,Mumbai,Looking for Job,Lawyer,SEO,JNR1003MG,Lead Stage,successful,lead_introduction,SNR501MG,2,Cannot afford,English,50.0,Yet to convert Lead
USR1046,25,FEMALE,Mumbai,Looking for Job,Lawyer,SEO,JNR1003MG,Lead Stage,successful,demo_schedule,SNR501MG,2,Cannot afford,English,50.0,Yet to convert Lead
USR1046,25,FEMALE,Mumbai,Looking for Job,Lawyer,SEO,JNR1003MG,awareness,successful,post_demo_followup,SNR501MG,2,Cannot afford,English,50.0,Yet to convert Lead
USR1046,25,FEMALE,Mumbai,Looking for Job,Lawyer,SEO,JNR1003MG,awareness,successful,followup_for_consideration,SNR501MG,2,Cannot afford,English,50.0,Yet to convert Lead
USR1046,25,FEMALE,Mumbai,Looking for Job,Lawyer,SEO,JNR1003MG,awareness,unsuccessful,followup_for_consideration,SNR501MG,2,Cannot afford,English,50.0,Yet to convert Lead
USR1047,18,FEMALE,Chennai,B.Tech,IT Employee,email_marketing,JNR1003MG,Lead Stage,successful,lead_introduction,SNR501MG,2,Shown Interest,Hindi,55.0,Yet to convert Lead
USR1047,18,FEMALE,Chennai,B.Tech,IT Employee,email_marketing,JNR1003MG,Lead Stage,successful,demo_schedule,SNR501MG,2,Shown Interest,Hindi,55.0,Yet to convert Lead
USR1047,18,FEMALE,Chennai,B.Tech,IT Employee,email_marketing,JNR1003MG,awareness,successful,post_demo_followup,SNR501MG,2,Shown Interest,Hindi,55.0,Yet to convert Lead
USR1047,18,FEMALE,Chennai,B.Tech,IT Employee,email_marketing,JNR1003MG,awareness,successful,followup_for_consideration,SNR501MG,2,Shown Interest,Hindi,55.0,Yet to convert Lead
USR1047,18,FEMALE,Chennai,B.Tech,IT Employee,email_marketing,JNR1003MG,consideration,successful,interested_for_conversion,SNR501MG,2,Shown Interest,Hindi,55.0,Yet to convert Lead
USR1047,18,FEMALE,Chennai,B.Tech,IT Employee,email_marketing,JNR1003MG,consideration,successful,followup_for_conversion,SNR501MG,2,Shown Interest,Hindi,55.0,Yet to convert Lead
USR1047,18,FEMALE,Chennai,B.Tech,IT Employee,email_marketing,JNR1003MG,conversion,successful,successful_conversion,SNR501MG,2,Shown Interest,Hindi,55.0,Yet to convert Lead
USR1048,16,FEMALE,Kochi,Intermediate,Business,social_media,JNR1003MG,Lead Stage,unsuccessful,lead_introduction,SNR501MG,2,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1048,16,FEMALE,Kochi,Intermediate,Business,social_media,JNR1003MG,Lead Stage,successful,lead_introduction,SNR501MG,2,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1048,16,FEMALE,Kochi,Intermediate,Business,social_media,JNR1003MG,Lead Stage,successful,demo_schedule,SNR501MG,2,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1048,16,FEMALE,Kochi,Intermediate,Business,social_media,JNR1003MG,Lead Stage,successful,demo_not_attended,SNR501MG,2,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1049,20,FEMALE,Visakhapatnam,B.Tech,Business,user_referrals,JNR1003MG,Lead Stage,successful,lead_introduction,SNR501MG,2,No time for student,Info Unavailable,0,Yet to convert Lead
USR1049,20,FEMALE,Visakhapatnam,B.Tech,Business,user_referrals,JNR1003MG,Lead Stage,successful,demo_schedule,SNR501MG,2,No time for student,Info Unavailable,0,Yet to convert Lead
USR1049,20,FEMALE,Visakhapatnam,B.Tech,Business,user_referrals,JNR1003MG,Lead Stage,successful,demo_not_attended,SNR501MG,2,No time for student,Info Unavailable,0,Yet to convert Lead
USR1050,22,MALE,Visakhapatnam,Looking for Job,Business,website,JNR1003MG,Lead Stage,unsuccessful,lead_introduction,SNR501MG,2,Cannot afford,English,62.0,Yet to convert Lead
